hotel_id,place_id,display_name,formatted_address
mum138,ChIJL0FHJjvO5zsRD9MaUtgnvF0,Hotel Zam Zam Palace,"Aga Khan Building, 204/206, Sardar Vallabhbhai Patel Rd, Dongri, Mandvi, Mumbai, Maharashtra 400009, India"
mum139,ChIJx0pM_WvJ5zsRbpaBQNTcARk,Sulu Stay Inn,"Ground floor / A wing, Pocket No.10, Sai Dham Bldg, 7, MIDC Central Rd, near Ackruti Trade Centre, Kondivita, Andheri East, Mumbai, Maharashtra 400093, India"
mum140,ChIJgRJrhijO5zsRWU9i-17MbKI,Hotel Sea Lord,"167, P. D’Mello Road, Carnac Bunder, Front Of C.S.T. Railway Station New, Terminal,, Carnac Bunder, Indira Docks, Mumbai Port Trust, Mazgaon, Mumbai, Maharashtra 400001, India"
mum141,ChIJlWce2RLJ5zsROYIKdxVKONQ,hotel embassy park,"shashmira building, CST Road, opp. mercedes showroom, Kolivery Village, Kunchi Kurve Nagar, Kalina, santacruz (e, Mumbai, Maharashtra 400098, India"
mum142,ChIJraqqpTvO5zsRBMo6KP84_8o,KGN Hotel,"50, Good Luck Building, Hazrat Abbas Rd, near Khoja Jamaatkhana, Bhat Bazar, Mandvi, Mumbai, Maharashtra 400009, India"
mum143,ChIJB5gGxi225zsRpgm0x78dBpU,Hotel Mina International,"255, Swami Vivekananda Rd, Collectors colony, Momin Nagar, Jogeshwari West, Mumbai, Maharashtra 400102, India"
mum144,ChIJV6Xe9iLJ5zsRa_jZ0ir4QVw,Hotel Golden Tulipz,"Prime Academy, Bhavani Nagar, Marol, Andheri East, Mumbai, Maharashtra 400059, India"
mum145,ChIJWVpOqFm35zsRzytROq-D4ng,"FabExpress Deluxe Comfort - Hotel in Andheri West, Mumbai","Bungalow No.32, R S C, Plot No.32-34, near Jankidevi School Road, New Mahada Colony, SV Patel Nagar, Andheri West, Mumbai, Maharashtra 400053, India"
mum146,ChIJ08nRIt3P5zsRdwkIvixUjZg,AL Shifa Residency,"4, GF, Plot- 2B, Sorab House, Railway Station, Khambatta Ln, opp. Byculla, Byculla East, Byculla, Mumbai, Maharashtra 400027, India"
mum147,ChIJ29AbPMHR5zsRXyV1xNcuO50,Abode Bombay,"First Floor, Lansdowne House, MB Marg, near Regal Cinema, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India"
mum148,ChIJlxLsYwDP5zsREj2UMQ9wCzc,Hotel Victoria park,"9th Floor, PVR House, Narshi Natha St, Katha Bazar, Koliwada, Masjid Bandar West, Masjid Bandar, Mumbai, Maharashtra 400009, India"
mum149,ChIJUQM44JzR5zsRRgYTGluLAJA,Hotel Flora Fountain,"49-73, Janmabhoomi Marg, near Mashood Shopping Centre, Fort, Mumbai, Maharashtra 400001, India"
mum150,ChIJAULI3iW35zsRnoypdZv1nz0,"Ginger Mumbai, Goregaon","Iris Business Park, Sonawala Cross Rd Number 2, Sonawala Industry Estate, Goregaon, Mumbai, Maharashtra 400063, India"
